Index,Date,Year,Round,Region,wSeed,Winner,WConf,WScore,LSeed,Loser,LConf,LScore,OT,SeD,ScD,Upset
1690,19-Mar-11,2011,32,West,2,San Diego St.,MWC,71,7,Temple,Amer,64,2 OT,-5,7,2 over 7
1691,19-Mar-11,2011,32,Southeast,2,Florida,SEC,73,7,UCLA,P12,65,,-5,8,2 over 7
1692,19-Mar-11,2011,32,East,4,Kentucky,SEC,71,5,West Virginia,B12,63,,-1,8,4 over 5
1693,20-Mar-11,2011,32,East,1,Ohio St.,B10,98,8,George Mason,A10,66,,-7,32,1 over 8
1694,20-Mar-11,2011,32,Southwest,1,Kansas,B12,73,9,Illinois,B10,59,,-8,14,1 over 9
1695,20-Mar-11,2011,32,West,1,Duke,ACC,73,8,Michigan,B10,71,,-7,2,1 over 8
1696,20-Mar-11,2011,32,Southwest,10,Florida St.,ACC,71,2,Notre Dame,ACC,57,,8,14,10 over 2
1697,20-Mar-11,2011,32,Southwest,11,VCU,A10,94,3,Purdue,B10,76,,8,18,11 over 3
1698,20-Mar-11,2011,32,East,11,Marquette,BE,66,3,Syracuse,ACC,62,,8,4,11 over 3
1699,20-Mar-11,2011,32,West,5,Arizona,P12,70,4,Texas,B12,69,,1,1,5 over 4
1700,20-Mar-11,2011,32,East,2,North Carolina,ACC,86,7,Washington,P12,83,,-5,3,2 over 7
1701,24-Mar-11,2011,16,Southeast,2,Florida,SEC,83,3,BYU,WCC,74,1 OT,-1,9,2 over 3
1702,24-Mar-11,2011,16,West,5,Arizona,P12,93,1,Duke,ACC,77,,4,16,5 over 1
1703,24-Mar-11,2011,16,West,3,Connecticut,Amer,74,2,San Diego St.,MWC,67,,1,7,3 over 2
1704,24-Mar-11,2011,16,Southeast,8,Butler,BE,61,4,Wisconsin,B10,54,,4,7,8 over 4
1705,25-Mar-11,2011,16,Southwest,11,VCU,A10,72,10,Florida St.,ACC,71,1 OT,1,1,11 over 10
1706,25-Mar-11,2011,16,East,2,North Carolina,ACC,81,11,Marquette,BE,63,,-9,18,2 over 11
1707,25-Mar-11,2011,16,East,4,Kentucky,SEC,62,1,Ohio St.,B10,60,,3,2,4 over 1
1708,25-Mar-11,2011,16,Southwest,1,Kansas,B12,77,12,Richmond,A10,57,,-11,20,1 over 12
1709,26-Mar-11,2011,8,West,3,Connecticut,Amer,65,5,Arizona,P12,63,,-2,2,3 over 5
1710,26-Mar-11,2011,8,Southeast,8,Butler,BE,74,2,Florida,SEC,71,1 OT,6,3,8 over 2
1711,27-Mar-11,2011,8,Southwest,11,VCU,A10,71,1,Kansas,B12,61,,10,10,11 over 1
1712,27-Mar-11,2011,8,East,4,Kentucky,SEC,76,2,North Carolina,ACC,69,,2,7,4 over 2
1713,2-Apr-11,2011,4,Final Four,3,Connecticut,Amer,56,4,Kentucky,SEC,55,,-1,1,3 over 4
1714,2-Apr-11,2011,4,Final Four,8,Butler,BE,70,11,VCU,A10,62,,-3,8,8 over 11
1715,4-Apr-11,2011,Champ,Championship,3,Connecticut,Amer,53,8,Butler,BE,41,,-5,12,3 over 8
1716,13-Mar-12,2012,Play-in,West,14,BYU,WCC,78,14,Iona,MAAC,72,,0,6,14 over 14
1717,13-Mar-12,2012,Play-in,South,16,Western Kentucky,CUSA,59,16,Mississippi Valley,NA,58,,0,1,16 over 16
1718,14-Mar-12,2012,Play-in,Midwest,12,South Florida,Amer,65,12,California,P12,54,,0,11,12 over 12
1719,14-Mar-12,2012,Play-in,Midwest,16,Vermont,AE,71,16,Lamar,Slnd,59,,0,12,16 over 16
1720,15-Mar-12,2012,64,West,3,Marquette,BE,88,14,BYU,WCC,68,,-11,20,3 over 14
1721,15-Mar-12,2012,64,West,6,Murray St.,OVC,58,11,Colorado St.,MWC,41,,-5,17,6 over 11
1722,15-Mar-12,2012,64,South,8,Iowa St.,B12,77,9,Connecticut,Amer,64,,-1,13,8 over 9
1723,15-Mar-12,2012,64,West,4,Louisville,ACC,69,13,Davidson,A10,62,,-9,7,4 over 13
1724,15-Mar-12,2012,64,East,5,Vanderbilt,SEC,79,12,Harvard,Ivy,70,,-7,9,5 over 12
1725,15-Mar-12,2012,64,West,5,New Mexico,MWC,75,12,Long Beach St.,BW,68,,-7,7,5 over 12
1726,15-Mar-12,2012,64,East,2,Ohio St.,B10,78,15,"Loyola, Maryland",NA,59,,-13,19,2 over 15
1727,15-Mar-12,2012,64,East,4,Wisconsin,B10,73,13,Montana,BSky,49,,-9,24,4 over 13
1728,15-Mar-12,2012,64,South,4,Indiana,B10,79,13,New Mexico St.,WAC,66,,-9,13,4 over 13
1729,15-Mar-12,2012,64,South,3,Baylor,B12,68,14,South Dakota St.,Sum,60,,-11,8,3 over 14
1730,15-Mar-12,2012,64,East,8,Kansas St.,B12,70,9,Southern Mississippi,NA,64,,-1,6,8 over 9
1731,15-Mar-12,2012,64,East,1,Syracuse,ACC,72,16,UNC Asheville,BSth,65,,-15,7,1 over 16
1732,15-Mar-12,2012,64,South,11,Colorado,P12,68,6,UNLV,MWC,64,,5,4,11 over 6
1733,15-Mar-12,2012,64,East,7,Gonzaga,WCC,77,10,West Virginia,B12,54,,-3,23,7 over 10
1734,15-Mar-12,2012,64,South,1,Kentucky,SEC,81,16,Western Kentucky,CUSA,66,,-15,15,1 over 16
1735,15-Mar-12,2012,64,South,12,VCU,A10,62,5,Wichita St.,MVC,59,,7,3,12 over 5
1736,16-Mar-12,2012,64,Midwest,8,Creighton,BE,58,9,Alabama,SEC,57,,-1,1,8 over 9
1737,16-Mar-12,2012,64,Midwest,3,Georgetown,BE,74,14,Belmont,OVC,59,,-11,15,3 over 14
1738,16-Mar-12,2012,64,Midwest,2,Kansas,B12,65,15,Detroit,Horz,50,,-13,15,2 over 15
1739,16-Mar-12,2012,64,South,15,Lehigh,Pat,75,2,Duke,ACC,70,,13,5,15 over 2
1740,16-Mar-12,2012,64,West,1,Michigan St.,B10,89,16,Long Island Brooklyn,NA,67,,-15,22,1 over 16
1741,16-Mar-12,2012,64,West,9,Saint Louis,A10,61,8,Memphis,Amer,54,,1,7,9 over 8
1742,16-Mar-12,2012,64,Midwest,13,Ohio,MAC,65,4,Michigan,B10,60,,9,5,13 over 4
1743,16-Mar-12,2012,64,West,15,Norfolk St.,MEAC,86,2,Missouri,SEC,84,,13,2,15 over 2
1744,16-Mar-12,2012,64,South,10,Xavier,BE,67,7,Notre Dame,ACC,63,,3,4,10 over 7
1745,16-Mar-12,2012,64,Midwest,10,Purdue,B10,72,7,Saint Mary's,WCC,69,,3,3,10 over 7
1746,16-Mar-12,2012,64,Midwest,11,North Carolina St.,ACC,79,6,San Diego St.,MWC,65,,5,14,11 over 6
1747,16-Mar-12,2012,64,East,3,Florida St.,ACC,66,14,St. Bonaventure,A10,63,,-11,3,3 over 14
1748,16-Mar-12,2012,64,Midwest,12,South Florida,Amer,58,5,Temple,Amer,44,,7,14,12 over 5
1749,16-Mar-12,2012,64,East,6,Cincinnati,Amer,65,11,Texas,B12,59,,-5,6,6 over 11
1750,16-Mar-12,2012,64,Midwest,1,North Carolina,ACC,77,16,Vermont,AE,58,,-15,19,1 over 16
1751,16-Mar-12,2012,64,West,7,Florida,SEC,71,10,Virginia,ACC,45,,-3,26,7 over 10
1752,17-Mar-12,2012,32,South,3,Baylor,B12,80,11,Colorado,P12,63,,-8,17,3 over 11
1753,17-Mar-12,2012,32,East,2,Ohio St.,B10,73,7,Gonzaga,WCC,66,,-5,7,2 over 7
1754,17-Mar-12,2012,32,South,1,Kentucky,SEC,87,8,Iowa St.,B12,71,,-7,16,1 over 8
1755,17-Mar-12,2012,32,East,1,Syracuse,ACC,75,8,Kansas St.,B12,59,,-7,16,1 over 8
1756,17-Mar-12,2012,32,West,3,Marquette,BE,62,6,Murray St.,OVC,53,,-3,9,3 over 6
1757,17-Mar-12,2012,32,West,4,Louisville,ACC,59,5,New Mexico,MWC,56,,-1,3,4 over 5
1758,17-Mar-12,2012,32,East,4,Wisconsin,B10,60,5,Vanderbilt,SEC,57,,-1,3,4 over 5
1759,17-Mar-12,2012,32,South,4,Indiana,B10,63,12,VCU,A10,61,,-8,2,4 over 12
1760,18-Mar-12,2012,32,Midwest,1,North Carolina,ACC,87,8,Creighton,BE,73,,-7,14,1 over 8
1761,18-Mar-12,2012,32,East,6,Cincinnati,Amer,62,3,Florida St.,ACC,56,,3,6,6 over 3
1762,18-Mar-12,2012,32,Midwest,11,North Carolina St.,ACC,66,3,Georgetown,BE,63,,8,3,11 over 3
1763,18-Mar-12,2012,32,South,10,Xavier,BE,70,15,Lehigh,Pat,58,,-5,12,10 over 15
1764,18-Mar-12,2012,32,West,7,Florida,SEC,84,15,Norfolk St.,MEAC,50,,-8,34,7 over 15
1765,18-Mar-12,2012,32,Midwest,2,Kansas,B12,63,10,Purdue,B10,60,,-8,3,2 over 10
1766,18-Mar-12,2012,32,West,1,Michigan St.,B10,65,9,Saint Louis,A10,61,,-8,4,1 over 9
1767,18-Mar-12,2012,32,Midwest,13,Ohio,MAC,62,12,South Florida,Amer,56,,1,6,13 over 12
1768,22-Mar-12,2012,16,East,2,Ohio St.,B10,81,6,Cincinnati,Amer,66,,-4,15,2 over 6
1769,22-Mar-12,2012,16,West,7,Florida,SEC,68,3,Marquette,BE,58,,4,10,7 over 3
1770,22-Mar-12,2012,16,West,4,Louisville,ACC,57,1,Michigan St.,B10,44,,3,13,4 over 1
1771,22-Mar-12,2012,16,East,1,Syracuse,ACC,64,4,Wisconsin,B10,63,,-3,1,1 over 4
1772,23-Mar-12,2012,16,South,1,Kentucky,SEC,102,4,Indiana,B10,90,,-3,12,1 over 4
1773,23-Mar-12,2012,16,Midwest,2,Kansas,B12,60,11,North Carolina St.,ACC,57,,-9,3,2 over 11
1774,23-Mar-12,2012,16,Midwest,1,North Carolina,ACC,73,13,Ohio,MAC,65,1 OT,-12,8,1 over 13
1775,23-Mar-12,2012,16,South,3,Baylor,B12,75,10,Xavier,BE,70,,-7,5,3 over 10
1776,24-Mar-12,2012,8,West,4,Louisville,ACC,72,7,Florida,SEC,68,,-3,4,4 over 7
1777,24-Mar-12,2012,8,East,2,Ohio St.,B10,77,1,Syracuse,ACC,70,,1,7,2 over 1
1778,25-Mar-12,2012,8,South,1,Kentucky,SEC,82,3,Baylor,B12,70,,-2,12,1 over 3
1779,25-Mar-12,2012,8,Midwest,2,Kansas,B12,80,1,North Carolina,ACC,67,,1,13,2 over 1
1780,31-Mar-12,2012,4,Final Four,1,Kentucky,SEC,69,4,Louisville,ACC,61,,-3,8,1 over 4
1781,31-Mar-12,2012,4,Final Four,2,Kansas,B12,64,2,Ohio St.,B10,62,,0,2,2 over 2
1782,2-Apr-12,2012,Champ,Championship,1,Kentucky,SEC,67,2,Kansas,B12,59,,-1,8,1 over 2
1783,19-Mar-13,2013,Play-in,Midwest,16,North Carolina A&T,MEAC,73,16,Liberty,BSth,72,,0,1,16 over 16
1784,19-Mar-13,2013,Play-in,Midwest,11,Saint Mary's,WCC,67,11,Middle Tennessee,CUSA,54,,0,13,11 over 11
1785,20-Mar-13,2013,Play-in,West,13,La Salle,A10,80,13,Boise St.,MWC,71,,0,9,13 over 13
1786,20-Mar-13,2013,Play-in,East,16,James Madison,CAA,68,16,Long Island Brooklyn,NA,55,,0,13,16 over 16
1787,21-Mar-13,2013,64,South,5,VCU,A10,88,12,Akron,MAC,42,,-7,46,5 over 12
1788,21-Mar-13,2013,64,West,6,Arizona,P12,81,11,Belmont,OVC,64,,-5,17,6 over 11
1789,21-Mar-13,2013,64,East,6,Butler,BE,68,11,Bucknell,Pat,56,,-5,12,6 over 11
1790,21-Mar-13,2013,64,East,3,Marquette,BE,59,14,Davidson,A10,58,,-11,1,3 over 14
1791,21-Mar-13,2013,64,Midwest,8,Colorado St.,MWC,84,9,Missouri,SEC,72,,-1,12,8 over 9
1792,21-Mar-13,2013,64,East,4,Syracuse,ACC,81,13,Montana,BSky,34,,-9,47,4 over 13
1793,21-Mar-13,2013,64,West,14,Harvard,Ivy,68,3,New Mexico,MWC,62,,11,6,14 over 3
1794,21-Mar-13,2013,64,Midwest,4,Saint Louis,A10,64,13,New Mexico St.,WAC,44,,-9,20,4 over 13
1795,21-Mar-13,2013,64,Midwest,1,Louisville,ACC,79,16,North Carolina A&T,MEAC,48,,-15,31,1 over 16
1796,21-Mar-13,2013,64,Midwest,12,Oregon,P12,68,5,Oklahoma St.,B12,55,,7,13,12 over 5
1797,21-Mar-13,2013,64,West,9,Wichita St.,MVC,73,8,Pittsburgh,ACC,55,,1,18,9 over 8
1798,21-Mar-13,2013,64,Midwest,6,Memphis,Amer,54,11,Saint Mary's,WCC,52,,-5,2,6 over 11
1799,21-Mar-13,2013,64,South,4,Michigan,B10,71,13,South Dakota St.,Sum,56,,-9,15,4 over 13
1800,21-Mar-13,2013,64,West,1,Gonzaga,WCC,64,16,Southern,SWAC,58,,-15,6,1 over 16
1801,21-Mar-13,2013,64,East,12,California,P12,64,5,UNLV,MWC,61,,7,3,12 over 5
1802,21-Mar-13,2013,64,Midwest,3,Michigan St.,B10,65,14,Valparaiso,Horz,54,,-11,11,3 over 14
1803,22-Mar-13,2013,64,Midwest,2,Duke,ACC,73,15,Albany,AE,61,,-13,12,2 over 15
1804,22-Mar-13,2013,64,Midwest,7,Creighton,BE,67,10,Cincinnati,Amer,63,,-3,4,7 over 10
1805,22-Mar-13,2013,64,East,7,Illinois,B10,57,10,Colorado,P12,49,,-3,8,7 over 10
1806,22-Mar-13,2013,64,South,15,Florida Gulf Coast,ASun,78,2,Georgetown,BE,68,,13,10,15 over 2
1807,22-Mar-13,2013,64,West,2,Ohio St.,B10,95,15,Iona,MAAC,70,,-13,25,2 over 15
1808,22-Mar-13,2013,64,East,1,Indiana,B10,83,16,James Madison,CAA,62,,-15,21,1 over 16
1809,22-Mar-13,2013,64,West,13,La Salle,A10,63,4,Kansas St.,B12,61,,9,2,13 over 4
1810,22-Mar-13,2013,64,East,9,Temple,Amer,76,8,North Carolina St.,ACC,72,,1,4,9 over 8
1811,22-Mar-13,2013,64,South,3,Florida,SEC,79,14,Northwestern St.,Slnd,47,,-11,32,3 over 14
1812,22-Mar-13,2013,64,West,10,Iowa St.,B12,76,7,Notre Dame,ACC,58,,3,18,10 over 7
1813,22-Mar-13,2013,64,South,7,San Diego St.,MWC,70,10,Oklahoma,B12,55,,-3,15,7 over 10
1814,22-Mar-13,2013,64,East,2,Miami FL,ACC,78,15,Pacific,WCC,49,,-13,29,2 over 15
1815,22-Mar-13,2013,64,South,11,Minnesota,B10,83,6,UCLA,P12,63,,5,20,11 over 6
1816,22-Mar-13,2013,64,South,8,North Carolina,ACC,78,9,Villanova,BE,71,,-1,7,8 over 9
1817,22-Mar-13,2013,64,South,1,Kansas,B12,64,16,Western Kentucky,CUSA,57,,-15,7,1 over 16
1818,22-Mar-13,2013,64,West,12,Mississippi,SEC,57,5,Wisconsin,B10,46,,7,11,12 over 5
1819,23-Mar-13,2013,32,East,3,Marquette,BE,74,6,Butler,BE,72,,-3,2,3 over 6
1820,23-Mar-13,2013,32,East,4,Syracuse,ACC,66,12,California,P12,60,,-8,6,4 over 12
1821,23-Mar-13,2013,32,Midwest,1,Louisville,ACC,82,8,Colorado St.,MWC,56,,-7,26,1 over 8
1822,23-Mar-13,2013,32,West,9,Wichita St.,MVC,76,1,Gonzaga,WCC,70,,8,6,9 over 1
1823,23-Mar-13,2013,32,West,6,Arizona,P12,74,14,Harvard,Ivy,51,,-8,23,6 over 14
1824,23-Mar-13,2013,32,Midwest,3,Michigan St.,B10,70,6,Memphis,Amer,48,,-3,22,3 over 6
1825,23-Mar-13,2013,32,Midwest,12,Oregon,P12,74,4,Saint Louis,A10,57,,8,17,12 over 4
1826,23-Mar-13,2013,32,South,4,Michigan,B10,78,5,VCU,A10,53,,-1,25,4 over 5
1827,24-Mar-13,2013,32,Midwest,2,Duke,ACC,66,7,Creighton,BE,50,,-5,16,2 over 7
1828,24-Mar-13,2013,32,East,2,Miami FL,ACC,63,7,Illinois,B10,59,,-5,4,2 over 7
1829,24-Mar-13,2013,32,West,2,Ohio St.,B10,78,10,Iowa St.,B12,75,,-8,3,2 over 10
1830,24-Mar-13,2013,32,South,3,Florida,SEC,78,11,Minnesota,B10,64,,-8,14,3 over 11
1831,24-Mar-13,2013,32,West,13,La Salle,A10,76,12,Mississippi,SEC,74,,1,2,13 over 12
1832,24-Mar-13,2013,32,South,1,Kansas,B12,70,8,North Carolina,ACC,58,,-7,12,1 over 8
1833,24-Mar-13,2013,32,South,15,Florida Gulf Coast,ASun,81,7,San Diego St.,MWC,71,,8,10,15 over 7
1834,24-Mar-13,2013,32,East,1,Indiana,B10,58,9,Temple,Amer,52,,-8,6,1 over 9
1835,28-Mar-13,2013,16,West,2,Ohio St.,B10,73,6,Arizona,P12,70,,-4,3,2 over 6
1836,28-Mar-13,2013,16,East,4,Syracuse,ACC,61,1,Indiana,B10,50,,3,11,4 over 1
1837,28-Mar-13,2013,16,West,9,Wichita St.,MVC,72,13,La Salle,A10,58,,-4,14,9 over 13
1838,28-Mar-13,2013,16,East,3,Marquette,BE,71,2,Miami FL,ACC,61,,1,10,3 over 2
1839,29-Mar-13,2013,16,South,3,Florida,SEC,62,15,Florida Gulf Coast,ASun,50,,-12,12,3 over 15
1840,29-Mar-13,2013,16,South,4,Michigan,B10,87,1,Kansas,B12,85,1 OT,3,2,4 over 1
1841,29-Mar-13,2013,16,Midwest,2,Duke,ACC,71,3,Michigan St.,B10,61,,-1,10,2 over 3
1842,29-Mar-13,2013,16,Midwest,1,Louisville,ACC,77,12,Oregon,P12,69,,-11,8,1 over 12
1843,30-Mar-13,2013,8,East,4,Syracuse,ACC,55,3,Marquette,BE,39,,1,16,4 over 3
1844,30-Mar-13,2013,8,West,9,Wichita St.,MVC,70,2,Ohio St.,B10,66,,7,4,9 over 2
1845,31-Mar-13,2013,8,Midwest,1,Louisville,ACC,85,2,Duke,ACC,63,,-1,22,1 over 2
1846,31-Mar-13,2013,8,South,4,Michigan,B10,79,3,Florida,SEC,59,,1,20,4 over 3
1847,6-Apr-13,2013,4,Final Four,4,Michigan,B10,61,4,Syracuse,ACC,56,,0,5,4 over 4
1848,6-Apr-13,2013,4,Final Four,1,Louisville,ACC,72,9,Wichita St.,MVC,68,,-8,4,1 over 9
1849,8-Apr-13,2013,Champ,,1,Louisville,ACC,82,4,Michigan,B10,76,,-3,6,1 over 4
1850,18-Mar-14,2014,Play-in,South,16,Albany,AE,71,16,Mount St. Mary's,NEC,64,,0,7,16 over 16
1851,18-Mar-14,2014,Play-in,Midwest,12,North Carolina St.,ACC,74,12,Xavier,BE,59,,0,15,12 over 12
1852,19-Mar-14,2014,Play-in,Midwest,11,Tennessee,SEC,78,11,Iowa,B10,65,1 OT,0,13,11 over 11
1853,19-Mar-14,2014,Play-in,Midwest,16,Cal Poly,BW,81,16,Texas Southern,SWAC,69,,0,12,16 over 16
1854,20-Mar-14,2014,64,South,1,Florida,SEC,67,16,Albany,AE,55,,-15,12,1 over 16
1855,20-Mar-14,2014,64,West,2,Wisconsin,B10,75,15,American,Pat,35,,-13,40,2 over 15
1856,20-Mar-14,2014,64,Midwest,7,Texas,B12,87,10,Arizona St.,P12,85,,-3,2,7 over 10
1857,20-Mar-14,2014,64,West,7,Oregon,P12,87,10,BYU,WCC,68,,-3,19,7 over 10
1858,20-Mar-14,2014,64,East,12,Harvard,Ivy,61,5,Cincinnati,Amer,57,,7,4,12 over 5
1859,20-Mar-14,2014,64,South,9,Pittsburgh,ACC,77,8,Colorado,P12,48,,1,29,9 over 8
1860,20-Mar-14,2014,64,East,4,Michigan St.,B10,93,13,Delaware,CAA,78,,-9,15,4 over 13
1861,20-Mar-14,2014,64,Midwest,4,Louisville,ACC,71,13,Manhattan,MAAC,64,,-9,7,4 over 13
1862,20-Mar-14,2014,64,East,2,Villanova,BE,73,15,Milwaukee,Horz,53,,-13,20,2 over 15
1863,20-Mar-14,2014,64,West,4,San Diego St.,MWC,73,13,New Mexico St.,WAC,69,1 OT,-9,4,4 over 13
1864,20-Mar-14,2014,64,Midwest,5,Saint Louis,A10,83,12,North Carolina St.,ACC,80,1 OT,-7,3,5 over 12
1865,20-Mar-14,2014,64,South,11,Dayton,A10,60,6,Ohio St.,B10,59,,5,1,11 over 6
1866,20-Mar-14,2014,64,West,12,North Dakota St.,Sum,80,5,Oklahoma,B12,75,1 OT,7,5,12 over 5
1867,20-Mar-14,2014,64,East,7,Connecticut,Amer,89,10,Saint Joseph's,A10,81,1 OT,-3,8,7 over 10
1868,20-Mar-14,2014,64,South,3,Syracuse,ACC,77,14,Western Michigan,MAC,53,,-11,24,3 over 14
1869,20-Mar-14,2014,64,Midwest,2,Michigan,B10,57,15,Wofford,SC,40,,-13,17,2 over 15
1870,21-Mar-14,2014,64,Midwest,1,Wichita St.,MVC,64,16,Cal Poly,BW,37,,-15,27,1 over 16
1871,21-Mar-14,2014,64,East,1,Virginia,ACC,70,16,Coastal Carolina,SB,59,,-15,11,1 over 16
1872,21-Mar-14,2014,64,Midwest,14,Mercer,SC,78,3,Duke,ACC,71,,11,7,14 over 3
1873,21-Mar-14,2014,64,South,2,Kansas,B12,80,15,Eastern Kentucky,OVC,69,,-13,11,2 over 15
1874,21-Mar-14,2014,64,East,8,Memphis,Amer,71,9,George Washington,A10,66,,-1,5,8 over 9
1875,21-Mar-14,2014,64,Midwest,8,Kentucky,SEC,56,9,Kansas St.,B12,49,,-1,7,8 over 9
1876,21-Mar-14,2014,64,West,3,Creighton,BE,76,14,Louisiana Lafayette,SB,66,,-11,10,3 over 14
1877,21-Mar-14,2014,64,Midwest,11,Tennessee,SEC,86,6,Massachusetts,A10,67,,5,19,11 over 6
1878,21-Mar-14,2014,64,West,6,Baylor,B12,74,11,Nebraska,B10,60,,-5,14,6 over 11
1879,21-Mar-14,2014,64,South,10,Stanford,P12,58,7,New Mexico,MWC,53,,3,5,10 over 7
1880,21-Mar-14,2014,64,East,3,Iowa St.,B12,93,14,North Carolina Central,MEAC,75,,-11,18,3 over 14
1881,21-Mar-14,2014,64,West,8,Gonzaga,WCC,85,9,Oklahoma St.,B12,77,,-1,8,8 over 9
1882,21-Mar-14,2014,64,East,6,North Carolina,ACC,79,11,Providence,BE,77,,-5,2,6 over 11
1883,21-Mar-14,2014,64,South,4,UCLA,P12,76,13,Tulsa,Amer,59,,-9,17,4 over 13
1884,21-Mar-14,2014,64,South,12,Stephen F. Austin,Slnd,77,5,VCU,A10,75,1 OT,7,2,12 over 5
1885,21-Mar-14,2014,64,West,1,Arizona,P12,68,16,Weber St.,BSky,59,,-15,9,1 over 16
1886,22-Mar-14,2014,32,East,4,Michigan St.,B10,80,12,Harvard,Ivy,73,,-8,7,4 over 12
1887,22-Mar-14,2014,32,West,4,San Diego St.,MWC,63,12,North Dakota St.,Sum,44,,-8,19,4 over 12
1888,22-Mar-14,2014,32,West,2,Wisconsin,B10,85,7,Oregon,P12,77,,-5,8,2 over 7
1889,22-Mar-14,2014,32,South,1,Florida,SEC,61,9,Pittsburgh,ACC,45,,-8,16,1 over 9
1890,22-Mar-14,2014,32,Midwest,4,Louisville,ACC,66,5,Saint Louis,A10,51,,-1,15,4 over 5
1891,22-Mar-14,2014,32,South,11,Dayton,A10,55,3,Syracuse,ACC,53,,8,2,11 over 3
1892,22-Mar-14,2014,32,Midwest,2,Michigan,B10,79,7,Texas,B12,65,,-5,14,2 over 7
1893,22-Mar-14,2014,32,East,7,Connecticut,Amer,77,2,Villanova,BE,65,,5,12,7 over 2
1894,23-Mar-14,2014,32,West,6,Baylor,B12,85,3,Creighton,BE,55,,3,30,6 over 3
1895,23-Mar-14,2014,32,West,1,Arizona,P12,84,8,Gonzaga,WCC,61,,-7,23,1 over 8
1896,23-Mar-14,2014,32,South,10,Stanford,P12,60,2,Kansas,B12,57,,8,3,10 over 2
1897,23-Mar-14,2014,32,East,1,Virginia,ACC,78,8,Memphis,Amer,60,,-7,18,1 over 8
1898,23-Mar-14,2014,32,Midwest,11,Tennessee,SEC,83,14,Mercer,SC,63,,-3,20,11 over 14
1899,23-Mar-14,2014,32,East,3,Iowa St.,B12,85,6,North Carolina,ACC,83,,-3,2,3 over 6
1900,23-Mar-14,2014,32,South,4,UCLA,P12,77,12,Stephen F. Austin,Slnd,60,,-8,17,4 over 12
1901,23-Mar-14,2014,32,Midwest,8,Kentucky,SEC,78,1,Wichita St.,MVC,76,,7,2,8 over 1
1902,27-Mar-14,2014,16,West,2,Wisconsin,B10,69,6,Baylor,B12,52,,-4,17,2 over 6
1903,27-Mar-14,2014,16,West,1,Arizona,P12,70,4,San Diego St.,MWC,64,,-3,6,1 over 4
1904,27-Mar-14,2014,16,South,11,Dayton,A10,82,10,Stanford,P12,72,,1,10,11 over 10
1905,27-Mar-14,2014,16,South,1,Florida,SEC,79,4,UCLA,P12,68,,-3,11,1 over 4
1906,28-Mar-14,2014,16,East,7,Connecticut,Amer,81,3,Iowa St.,B12,76,,4,5,7 over 3
1907,28-Mar-14,2014,16,Midwest,8,Kentucky,SEC,74,4,Louisville,ACC,69,,4,5,8 over 4
1908,28-Mar-14,2014,16,Midwest,2,Michigan,B10,73,11,Tennessee,SEC,71,,-9,2,2 over 11
1909,28-Mar-14,2014,16,East,4,Michigan St.,B10,61,1,Virginia,ACC,59,,3,2,4 over 1
1910,29-Mar-14,2014,8,West,2,Wisconsin,B10,64,1,Arizona,P12,63,1 OT,1,1,2 over 1
1911,29-Mar-14,2014,8,South,1,Florida,SEC,62,11,Dayton,A10,52,,-10,10,1 over 11
1912,30-Mar-14,2014,8,Midwest,8,Kentucky,SEC,75,2,Michigan,B10,72,,6,3,8 over 2
1913,30-Mar-14,2014,8,East,7,Connecticut,Amer,60,4,Michigan St.,B10,54,,3,6,7 over 4
1914,5-Apr-14,2014,4,Final Four,7,Connecticut,Amer,63,1,Florida,SEC,53,,6,10,7 over 1
1915,5-Apr-14,2014,4,Final Four,8,Kentucky,SEC,74,2,Wisconsin,B10,73,,6,1,8 over 2
1916,7-Apr-14,2014,Champ,,7,Connecticut,Amer,60,8,Kentucky,SEC,54,,-1,6,7 over 8
1917,17-Mar-15,2015,Play-in,West,11,Mississippi,SEC,94,11,BYU,WCC,90,,0,4,11 over 11
1918,17-Mar-15,2015,Play-in,Midwest,16,Hampton,MEAC,74,16,Manhattan,MAAC,64,,0,10,16 over 16
1919,18-Mar-15,2015,Play-in,East,11,Dayton,A10,56,11,Boise St.,MWC,55,,0,1,11 over 11
1920,18-Mar-15,2015,Play-in,South,16,Robert Morris,NEC,81,16,North Florida,ASun,77,,0,4,16 over 16
1921,19-Mar-15,2015,64,West,14,Georgia St.,SB,57,3,Baylor,B12,56,,11,1,14 over 3
1922,19-Mar-15,2015,64,South,4,Georgetown,BE,84,13,Eastern Washington,BSky,74,,-9,10,4 over 13
1923,19-Mar-15,2015,64,Midwest,1,Kentucky,SEC,79,16,Hampton,MEAC,56,,-15,23,1 over 16
1924,19-Mar-15,2015,64,West,4,North Carolina,ACC,67,13,Harvard,Ivy,65,,-9,2,4 over 13
1925,19-Mar-15,2015,64,South,14,UAB,CUSA,60,3,Iowa St.,B12,59,,11,1,14 over 3
1926,19-Mar-15,2015,64,East,1,Villanova,BE,93,16,Lafayette,Pat,52,,-15,41,1 over 16
1927,19-Mar-15,2015,64,East,8,North Carolina St.,ACC,66,9,LSU,SEC,65,,-1,1,8 over 9
1928,19-Mar-15,2015,64,West,6,Xavier,BE,76,11,Mississippi,SEC,57,,-5,19,6 over 11
1929,19-Mar-15,2015,64,Midwest,3,Notre Dame,ACC,69,14,Northeastern,CAA,65,,-11,4,3 over 14
