"","year","budget","company","country","director","genre","gross","name","rating","released","runtime","score","star","votes","writer","Factor","Dollar","Equivalent","Newbudget","Newgross"
"3935",2003,0,"Gospel of John Ltd.","Canada","Philip Saville","Biography",4068087,"The Visual Bible: The Gospel of John","PG-13","2003-11-14",180,7.7,"Henry Ian Cusick",2335,"John Goldsmith",1.33,"$1,809.00 ","$2,414.32 ",0,5410555.71
"3936",2003,0,"Asahi National Broadcasting Company","Japan","Takeshi Kitano","Action",853718,"The Blind Swordsman: Zatoichi","R","2003-09-06",116,7.6,"Takeshi Kitano",42734,"Takeshi Kitano",1.33,"$1,809.00 ","$2,414.32 ",0,1135444.94
"3937",2003,1.5e+07,"Sony Pictures Classics","Germany","Robert Altman","Drama",2281585,"The Company","PG-13","2004-05-20",112,6.4,"Neve Campbell",5757,"Neve Campbell",1.33,"$1,809.00 ","$2,414.32 ",19950000,3034508.05
"3938",2003,0,"Disneytoon Studios","USA","Francis Glebas","Animation",23103423,"Piglet's Big Movie","G","2003-03-21",75,6,"John Fiedler",5240,"Brian Hohlfeld",1.33,"$1,809.00 ","$2,414.32 ",0,30727552.59
"3939",2003,0,"Film Kraft","India","Rakesh Roshan","Drama",681000,"Koi... Mil Gaya","Not specified","2003-08-08",171,7.1,"Rekha",16125,"Rakesh Roshan",1.33,"$1,809.00 ","$2,414.32 ",0,905730
"3940",2003,0,"Bestboy Pictures","USA","Andrew Black","Comedy",377271,"Pride and Prejudice","PG","2003-12-05",100,5.3,"Kam Heskin",2156,"Jane Austen",1.33,"$1,809.00 ","$2,414.32 ",0,501770.43
"3941",2003,3e+07,"Epsilon Motion Pictures","USA","Rob Reiner","Comedy",14208384,"Alex & Emma","PG-13","2003-06-20",100,5.6,"Luke Wilson",11953,"Jeremy Leven",1.33,"$1,809.00 ","$2,414.32 ",39900000,18897150.72
"3942",2003,5740000,"Australian Film Finance Corporation (AFFC)","Australia","Sue Brooks","Drama",647054,"Japanese Story","R","2003-09-25",105,6.7,"Toni Collette",5814,"Alison Tilson",1.33,"$1,809.00 ","$2,414.32 ",7634200,860581.82
"3943",2003,1.5e+07,"ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)","Canada","Bronwen Hughes","Action",19067,"Stander","R","2003-10-10",116,7.2,"Thomas Jane",7443,"Bima Stagg",1.33,"$1,809.00 ","$2,414.32 ",19950000,25359.11
"3944",2003,1e+07,"Alliance Atlantis Communications","Canada","Richard Kwietniowski","Crime",1011054,"Owning Mahowny","R","2003-09-25",104,7.1,"Philip Seymour Hoffman",11120,"Gary Stephen Ross",1.33,"$1,809.00 ","$2,414.32 ",13300000,1344701.82
"3945",2003,0,"Colorado Film Production","Italy","Gabriele Salvatores","Crime",1615118,"I'm Not Scared","R","2004-05-07",108,7.5,"Aitana Sánchez-Gijón",12805,"Niccolò Ammaniti",1.33,"$1,809.00 ","$2,414.32 ",0,2148106.94
"3946",2003,0,"Curb Entertainment","USA","Jane Weinstock","Comedy",14811,"Easy","R","2007-02-09",100,5.9,"Marguerite Moreau",1509,"Jane Weinstock",1.33,"$1,809.00 ","$2,414.32 ",0,19698.63
"3947",2003,0,"Mosaic Film Group","UK","Mike Hodges","Crime",358804,"I'll Sleep When I'm Dead","R","2004-04-30",102,5.9,"Clive Owen",7764,"Trevor Preston",1.33,"$1,809.00 ","$2,414.32 ",0,477209.32
"3948",2003,20000,"Professor Bright Films","USA","Ben Coccio","Drama",7221,"Zero Day","UNRATED","2004-01-23",92,7.3,"Cal Robertson",3594,"Ben Coccio",1.33,"$1,809.00 ","$2,414.32 ",26600,9603.93
"3949",2003,0,"Baltimore Spring Creek Productions","USA","Gary Hardwick","Comedy",17334912,"Deliver Us from Eva","R","2003-02-07",105,6.1,"Gabrielle Union",4889,"James Iver Mattson",1.33,"$1,809.00 ","$2,414.32 ",0,23055432.96
"3950",2003,0,"France 2 Cinéma","France","Anne Fontaine","Drama",20838,"Nathalie...","B15","2004-01-07",100,6.3,"Fanny Ardant",4052,"Philippe Blasband",1.33,"$1,809.00 ","$2,414.32 ",0,27714.54
"3951",2003,0,"CoBo Fonds","Italy","Thomas Vinterberg","Drama",6140,"It's All About Love","R","2003-01-10",100,5.5,"Joaquin Phoenix",7357,"Mogens Rukov",1.33,"$1,809.00 ","$2,414.32 ",0,8166.2
"3952",2003,0,"Alquimia Cinema","UK","Matthew Parkhill","Drama",306224,"Dot the I","R","2004-01-01",100,6.8,"Gael García Bernal",7701,"Matthew Parkhill",1.33,"$1,809.00 ","$2,414.32 ",0,407277.92
"3953",2003,0,"American Entertainment Investors","UK","Larry Charles","Comedy",533344,"Masked and Anonymous","PG-13","2003-08-08",112,5.5,"Bob Dylan",4094,"Bob Dylan",1.33,"$1,809.00 ","$2,414.32 ",0,709347.52
"3954",2003,0,"FIT Productions","France","André Téchiné","Drama",482357,"Strayed","UNRATED","2003-08-20",95,6.6,"Emmanuelle Béart",2816,"Gilles Perrault",1.33,"$1,809.00 ","$2,414.32 ",0,641534.81
"3955",2003,0,"Bad Aaas Cinema","USA","Mario Van Peebles","Biography",365727,"Baadasssss!","R","2005-03-17",108,7.4,"Mario Van Peebles",4384,"Melvin Van Peebles",1.33,"$1,809.00 ","$2,414.32 ",0,486416.91
"3956",2003,0,"Dreamz Unlimited","India","Aziz Mirza","Drama",836225,"Chalte Chalte","Not specified","2003-06-13",167,6.6,"Shah Rukh Khan",12435,"Aziz Mirza",1.33,"$1,809.00 ","$2,414.32 ",0,1112179.25
"3957",2003,0,"Director's Cut","Denmark","Christoffer Boe","Drama",72762,"Reconstruction","PG-13","2003-09-26",91,7.4,"Nikolaj Lie Kaas",6465,"Christoffer Boe",1.33,"$1,809.00 ","$2,414.32 ",0,96773.46
"3958",2003,0,"Homegreen Films","Taiwan","Ming-liang Tsai","Drama",34720,"Goodbye, Dragon Inn","Not specified","2003-12-12",82,7.1,"Kang-sheng Lee",3091,"Sung Hsi",1.33,"$1,809.00 ","$2,414.32 ",0,46177.6
"3959",2003,1e+06,"LivePlanet","USA","Efram Potelle","Drama",279282,"The Battle of Shaker Heights","PG-13","2003-08-22",100,6.1,"Shia LaBeouf",3926,"Erica Beeney",1.33,"$1,809.00 ","$2,414.32 ",1330000,371445.06
"3960",2003,0,"MMG Film & TV Production","Belgium","Erik Van Looy","Action",332015,"The Memory of a Killer","R","2005-09-26",123,7.4,"Koen De Bouw",8593,"Jef Geeraerts",1.33,"$1,809.00 ","$2,414.32 ",0,441579.95
"3961",2004,2.9e+07,"New Line Cinema","USA","Nick Cassavetes","Drama",81001787,"The Notebook","PG-13","2004-06-25",123,7.9,"Gena Rowlands",430711,"Jeremy Leven",1.31,"$1,843.00 ","$2,414.32 ",37990000,106112340.97
"3962",2004,1200000,"Evolution Entertainment","USA","James Wan","Horror",56000369,"Saw","R","2004-10-29",103,7.7,"Cary Elwes",322727,"Leigh Whannell",1.31,"$1,843.00 ","$2,414.32 ",1572000,73360483.39
"3963",2004,1.75e+08,"Warner Bros.","USA","Wolfgang Petersen","Drama",133378256,"Troy","R","2004-05-14",163,7.2,"Brad Pitt",414038,"Homer",1.31,"$1,843.00 ","$2,414.32 ",229250000,174725515.36
"3964",2004,6e+07,"Touchstone Pictures","USA","M. Night Shyamalan","Drama",114197520,"The Village","PG-13","2004-07-30",108,6.5,"Sigourney Weaver",209350,"M. Night Shyamalan",1.31,"$1,843.00 ","$2,414.32 ",78600000,149598751.2
"3965",2004,6.6e+07,"Revolution Studios","USA","Guillermo del Toro","Action",59623958,"Hellboy","PG-13","2004-04-02",122,6.8,"Ron Perlman",261530,"Guillermo del Toro",1.31,"$1,843.00 ","$2,414.32 ",86460000,78107384.98
"3966",2004,1.7e+07,"Paramount Pictures","USA","Mark Waters","Comedy",86058055,"Mean Girls","PG-13","2004-04-30",97,7,"Lindsay Lohan",270476,"Rosalind Wiseman",1.31,"$1,843.00 ","$2,414.32 ",22270000,112736052.05
"3967",2004,1.3e+08,"Warner Bros.","UK","Alfonso Cuarón","Adventure",249358727,"Harry Potter and the Prisoner of Azkaban","PG","2004-06-04",142,7.8,"Daniel Radcliffe",427343,"J.K. Rowling",1.31,"$1,843.00 ","$2,414.32 ",170300000,326659932.37
"3968",2004,9.2e+07,"Pixar Animation Studios","USA","Brad Bird","Animation",261441092,"The Incredibles","PG","2004-11-05",115,8,"Craig T. Nelson",520926,"Brad Bird",1.31,"$1,843.00 ","$2,414.32 ",120520000,342487830.52
"3969",2004,2e+07,"Focus Features","USA","Michel Gondry","Drama",34400301,"Eternal Sunshine of the Spotless Mind","R","2004-03-19",108,8.3,"Jim Carrey",736127,"Charlie Kaufman",1.31,"$1,843.00 ","$2,414.32 ",26200000,45064394.31
"3970",2004,1.25e+08,"Twentieth Century Fox Film Corporation","USA","Roland Emmerich","Action",186740799,"The Day After Tomorrow","PG-13","2004-05-28",124,6.4,"Dennis Quaid",356977,"Roland Emmerich",1.31,"$1,843.00 ","$2,414.32 ",163750000,244630446.69
"3971",2004,3e+07,"Miramax","USA","Quentin Tarantino","Action",66208183,"Kill Bill: Vol. 2","R","2004-04-16",137,8,"Uma Thurman",555508,"Quentin Tarantino",1.31,"$1,843.00 ","$2,414.32 ",39300000,86732719.73
"3972",2004,3.3e+07,"Lions Gate Films","USA","Jonathan Hensleigh","Action",33682273,"The Punisher","R","2004-04-16",124,6.5,"Thomas Jane",132115,"Jonathan Hensleigh",1.31,"$1,843.00 ","$2,414.32 ",43230000,44123777.63
"3973",2004,2.5e+07,"DreamWorks","USA","Jeff Schaffer","Comedy",17718223,"EuroTrip","R","2004-02-20",93,6.6,"Scott Mechlowicz",171296,"Alec Berg",1.31,"$1,843.00 ","$2,414.32 ",32750000,23210872.13
"3974",2004,0,"Universal Pictures","UK","Edgar Wright","Comedy",13542874,"Shaun of the Dead","R","2004-09-24",99,8,"Simon Pegg",428784,"Simon Pegg",1.31,"$1,843.00 ","$2,414.32 ",0,17741164.94
"3975",2004,1.6e+08,"Universal Pictures","USA","Stephen Sommers","Action",120177084,"Van Helsing","PG-13","2004-05-07",131,6,"Hugh Jackman",211483,"Stephen Sommers",1.31,"$1,843.00 ","$2,414.32 ",209600000,157431980.04
"3976",2004,7e+07,"Warner Bros.","UK","Joel Schumacher","Drama",51268815,"The Phantom of the Opera","PG-13","2004-12-22",143,7.3,"Gerard Butler",102339,"Gaston Leroux",1.31,"$1,843.00 ","$2,414.32 ",91700000,67162147.65
"3977",2004,2.5e+07,"Regency Enterprises","USA","Luke Greenfield","Comedy",14589444,"The Girl Next Door","R","2004-04-09",108,6.8,"Emile Hirsch",180214,"David Wagner",1.31,"$1,843.00 ","$2,414.32 ",32750000,19112171.64
"3978",2004,3.7e+07,"Revolution Studios","USA","Keenen Ivory Wayans","Comedy",70831760,"White Chicks","PG-13","2004-06-23",109,5.5,"Marlon Wayans",107599,"Keenen Ivory Wayans",1.31,"$1,843.00 ","$2,414.32 ",48470000,92789605.6
"3979",2004,5e+06,"Filmax Group","Spain","Brad Anderson","Drama",1082715,"The Machinist","R","2004-12-03",101,7.7,"Christian Bale",304458,"Scott Kosar",1.31,"$1,843.00 ","$2,414.32 ",6550000,1418356.65
"3980",2004,6500000,"Bob Yari Productions","USA","Paul Haggis","Crime",54580300,"Crash","R","2005-05-06",112,7.8,"Don Cheadle",379156,"Paul Haggis",1.31,"$1,843.00 ","$2,414.32 ",8515000,71500193
"3981",2004,4e+05,"Fox Searchlight Pictures","USA","Jared Hess","Comedy",44540956,"Napoleon Dynamite","PG","2004-08-27",96,6.9,"Jon Heder",171007,"Jared Hess",1.31,"$1,843.00 ","$2,414.32 ",524000,58348652.36
"3982",2004,0,"Constantin Film","Germany","Oliver Hirschbiegel","Biography",5509040,"Downfall","R","2005-04-08",156,8.3,"Bruno Ganz",272105,"Bernd Eichinger",1.31,"$1,843.00 ","$2,414.32 ",0,7216842.4
"3983",2004,3e+07,"Warner Bros.","USA","Clint Eastwood","Drama",100492203,"Million Dollar Baby","PG-13","2005-01-28",132,8.1,"Hilary Swank",528910,"Paul Haggis",1.31,"$1,843.00 ","$2,414.32 ",39300000,131644785.93
"3984",2004,1.3e+07,"BenderSpink","USA","Eric Bress","Sci-Fi",57938693,"The Butterfly Effect","R","2004-01-23",113,7.7,"Ashton Kutcher",387284,"J. Mackye Gruber",1.31,"$1,843.00 ","$2,414.32 ",17030000,75899687.83
"3985",2004,1.2e+07,"Rogue Pictures","Romania","Don Mancini","Comedy",17083732,"Chucky 5: El Hijo de Chucky","R","2004-11-12",87,4.9,"Jennifer Tilly",31029,"Don Mancini",1.31,"$1,843.00 ","$2,414.32 ",15720000,22379688.92
"3986",2004,0,"Sony Pictures Classics","UK","Matthew Vaughn","Crime",2338695,"Layer Cake","R","2005-06-03",105,7.4,"Daniel Craig",142359,"J.J. Connolly",1.31,"$1,843.00 ","$2,414.32 ",0,3063690.45
"3987",2004,2.6e+07,"Strike Entertainment","USA","Zack Snyder","Action",59020957,"Dawn of the Dead","R","2004-03-19",101,7.3,"Sarah Polley",206262,"George A. Romero",1.31,"$1,843.00 ","$2,414.32 ",34060000,77317453.67
"3988",2004,3e+07,"Icon Productions","USA","Mel Gibson","Drama",370782930,"The Passion of the Christ","R","2004-02-25",127,7.2,"Jim Caviezel",189031,"Benedict Fitzgerald",1.31,"$1,843.00 ","$2,414.32 ",39300000,485725638.3
"3989",2004,5e+07,"Touchstone Pictures","USA","Wes Anderson","Adventure",24006726,"The Life Aquatic with Steve Zissou","R","2004-12-25",119,7.3,"Bill Murray",151463,"Wes Anderson",1.31,"$1,843.00 ","$2,414.32 ",65500000,31448811.06
"3990",2004,2.7e+07,"Columbia Pictures","USA","Mike Nichols","Drama",33987757,"Closer","R","2004-12-03",104,7.3,"Natalie Portman",177735,"Patrick Marber",1.31,"$1,843.00 ","$2,414.32 ",35370000,44523961.67
"3991",2004,2.4e+07,"Buena Vista Home Entertainment","Japan","Hayao Miyazaki","Animation",4711096,"Howl's Moving Castle","PG","2005-06-17",119,8.2,"Chieko Baishô",242412,"Hayao Miyazaki",1.31,"$1,843.00 ","$2,414.32 ",31440000,6171535.76
"3992",2004,1.1e+08,"Forward Pass","Germany","Martin Scorsese","Biography",102608827,"El aviador","PG-13","2004-12-25",170,7.5,"Leonardo DiCaprio",284387,"John Logan",1.31,"$1,843.00 ","$2,414.32 ",144100000,134417563.37
"3993",2004,2e+07,"Twentieth Century Fox Film Corporation","USA","Rawson Marshall Thurber","Comedy",114326736,"Dodgeball: A True Underdog Story","PG-13","2004-06-18",92,6.7,"Ben Stiller",198343,"Rawson Marshall Thurber",1.31,"$1,843.00 ","$2,414.32 ",26200000,149768024.16
"3994",2004,1.2e+08,"Touchstone Pictures","USA","Antoine Fuqua","Action",51882244,"King Arthur","PG-13","2004-07-07",126,6.3,"Clive Owen",144158,"David Franzoni",1.31,"$1,843.00 ","$2,414.32 ",157200000,67965739.64
"3995",2004,1.4e+08,"Paramount Pictures","USA","Brad Silberling","Adventure",118627117,"A Series of Unfortunate Events","PG","2004-12-17",108,6.8,"Jim Carrey",172422,"Robert Gordon",1.31,"$1,843.00 ","$2,414.32 ",183400000,155401523.27
"3996",2004,3.7e+07,"Revolution Studios","USA","Gary Winick","Comedy",57231747,"13 Going on 30","PG-13","2004-04-23",98,6.1,"Jennifer Garner",132486,"Josh Goldsmith",1.31,"$1,843.00 ","$2,414.32 ",48470000,74973588.57
"3997",2004,2.5e+07,"Miramax","USA","Marc Forster","Biography",51680613,"Finding Neverland","PG","2004-12-17",106,7.7,"Johnny Depp",182038,"Allan Knee",1.31,"$1,843.00 ","$2,414.32 ",32750000,67701603.03
"3998",2004,2e+08,"Columbia Pictures Corporation","USA","Sam Raimi","Action",373585825,"Spider-Man 2","PG-13","2004-06-30",127,7.3,"Tobey Maguire",451467,"Stan Lee",1.31,"$1,843.00 ","$2,414.32 ",2.62e+08,489397430.75
"3999",2004,6.5e+07,"Paramount Pictures","USA","Michael Mann","Crime",101005703,"Collateral","R","2004-08-06",115,7.6,"Tom Cruise",312190,"Stuart Beattie",1.31,"$1,843.00 ","$2,414.32 ",85150000,132317470.93
"4000",2004,1.2e+08,"Twentieth Century Fox Film Corporation","USA","Alex Proyas","Action",144801023,"I, Robot","PG-13","2004-07-16",115,7.1,"Will Smith",423244,"Jeff Vintar",1.31,"$1,843.00 ","$2,414.32 ",157200000,189689340.13
"4001",2004,7.5e+07,"Universal Pictures","USA","Paul Greengrass","Action",176241941,"The Bourne Supremacy","PG-13","2004-07-23",108,7.8,"Matt Damon",379648,"Robert Ludlum",1.31,"$1,843.00 ","$2,414.32 ",98250000,230876942.71
"4002",2004,1.5e+08,"DreamWorks","USA","Andrew Adamson","Animation",436471036,"Shrek 2","PG","2004-05-19",93,7.2,"Mike Myers",342666,"William Steig",1.31,"$1,843.00 ","$2,414.32 ",196500000,571777057.16
"4003",2004,7e+07,"Fox 2000 Pictures","USA","Tony Scott","Action",77911774,"Man on Fire","R","2004-04-23",146,7.7,"Denzel Washington",285049,"A.J. Quinnell",1.31,"$1,843.00 ","$2,414.32 ",91700000,102064423.94
"4004",2004,1.55e+08,"Warner Bros.","Germany","Oliver Stone","Action",34297191,"Alexander","R","2004-11-24",175,5.5,"Colin Farrell",146107,"Oliver Stone",1.31,"$1,843.00 ","$2,414.32 ",203050000,44929320.21
"4005",2004,1.05e+08,"Universal Pictures","USA","David Twohy","Action",57761012,"The Chronicles of Riddick","PG-13","2004-06-11",119,6.7,"Vin Diesel",193580,"Jim Wheat",1.31,"$1,843.00 ","$2,414.32 ",137550000,75666925.72
"4006",2004,2e+07,"Warner Bros.","USA","Mark Rosman","Comedy",51438175,"A Cinderella Story","PG","2004-07-16",95,5.9,"Hilary Duff",68595,"Leigh Dunlap",1.31,"$1,843.00 ","$2,414.32 ",26200000,67384009.25
"4007",2004,6e+07,"DreamWorks","USA","Steven Spielberg","Comedy",77872883,"The Terminal","PG-13","2004-06-18",128,7.3,"Tom Hanks",330983,"Andrew Niccol",1.31,"$1,843.00 ","$2,414.32 ",78600000,102013476.73
"4008",2004,1.2e+07,"Fox Searchlight Pictures","USA","Alexander Payne","Comedy",71503593,"Sideways","R","2005-01-21",126,7.5,"Paul Giamatti",158415,"Rex Pickett",1.31,"$1,843.00 ","$2,414.32 ",15720000,93669706.83
"4009",2004,7.5e+07,"Columbia Pictures Corporation","USA","Peter Segal","Comedy",120908074,"50 First Dates","PG-13","2004-02-13",99,6.8,"Adam Sandler",283647,"George Wing",1.31,"$1,843.00 ","$2,414.32 ",98250000,158389576.94
"4010",2004,0,"Revolution Films","UK","Michael Winterbottom","Drama",49835,"9 Songs","NOT RATED","2005-03-11",71,4.9,"Kieran O'Brien",18981,"Revolution Films",1.31,"$1,843.00 ","$2,414.32 ",0,65283.85
"4011",2004,2.6e+07,"DreamWorks","USA","Adam McKay","Comedy",85288303,"Anchorman: The Legend of Ron Burgundy","PG-13","2004-07-09",94,7.2,"Will Ferrell",286238,"Will Ferrell",1.31,"$1,843.00 ","$2,414.32 ",34060000,111727676.93
"4012",2004,6e+07,"Twentieth Century Fox Film Corporation","USA","Paul W.S. Anderson","Action",80282231,"AVP: Alien vs. Predator","PG-13","2004-08-13",101,5.6,"Sanaa Lathan",157399,"Dan O'Bannon",1.31,"$1,843.00 ","$2,414.32 ",78600000,105169722.61
"4013",2004,1e+08,"Walt Disney Pictures","USA","Jon Turteltaub","Action",173008894,"National Treasure","PG","2004-11-19",131,6.9,"Nicolas Cage",268591,"Jim Kouf",1.31,"$1,843.00 ","$2,414.32 ",1.31e+08,226641651.14
"4014",2004,4e+07,"Walt Disney Pictures","USA","Garry Marshall","Comedy",95170481,"The Princess Diaries 2: Royal Engagement","G","2004-08-11",113,5.7,"Anne Hathaway",59819,"Meg Cabot",1.31,"$1,843.00 ","$2,414.32 ",52400000,124673330.11
"4015",2004,6.5e+07,"New Line Cinema","USA","David S. Goyer","Action",52411906,"Blade: Trinity","R","2004-12-08",113,5.9,"Wesley Snipes",143476,"David S. Goyer",1.31,"$1,843.00 ","$2,414.32 ",85150000,68659596.86
"4016",2004,3e+07,"Universal Pictures","Germany","Peter Berg","Action",61188085,"Juego de viernes por la noche","PG-13","2004-10-08",118,7.3,"Billy Bob Thornton",50432,"Buzz Bissinger",1.31,"$1,843.00 ","$2,414.32 ",39300000,80156391.35
"4017",2004,1.1e+08,"Warner Bros.","USA","Steven Soderbergh","Crime",125544280,"Ocean's Twelve","PG-13","2004-12-10",125,6.5,"George Clooney",305800,"George Nolfi",1.31,"$1,843.00 ","$2,414.32 ",144100000,164463006.8
"4018",2004,4.2e+07,"Universal Pictures","USA","John Hamburg","Comedy",88097164,"Along Came Polly","PG-13","2004-01-16",90,5.9,"Ben Stiller",111747,"John Hamburg",1.31,"$1,843.00 ","$2,414.32 ",55020000,115407284.84
"4019",2004,2.5e+07,"Lions Gate Films","USA","Guy Ferland","Drama",14161590,"Dirty Dancing: Havana Nights","PG-13","2004-02-27",86,6,"Diego Luna",23521,"Kate Gunzinger",1.31,"$1,843.00 ","$2,414.32 ",32750000,18551682.9
"4020",2004,7000,"ERBP","USA","Shane Carruth","Drama",424760,"Primer","PG-13","2005-05-27",77,6.9,"Shane Carruth",81468,"Shane Carruth",1.31,"$1,843.00 ","$2,414.32 ",9170,556435.6
"4021",2004,9e+06,"Endgame Entertainment","USA","Danny Leiner","Adventure",18225165,"Harold & Kumar Go to White Castle","R","2004-07-30",88,7.1,"John Cho",163200,"Jon Hurwitz",1.31,"$1,843.00 ","$2,414.32 ",11790000,23874966.15
"4022",2004,3e+07,"Paramount Pictures","USA","Trey Parker","Action",32774834,"Team America: World Police","R","2004-10-15",98,7.2,"Trey Parker",142880,"Trey Parker",1.31,"$1,843.00 ","$2,414.32 ",39300000,42935032.54
"4023",2004,3.5e+07,"Miramax","USA","Tommy O'Haver","Comedy",22918387,"Ella Enchanted","PG","2004-04-09",96,6.3,"Anne Hathaway",51752,"Laurie Craig",1.31,"$1,843.00 ","$2,414.32 ",45850000,30023086.97
"4024",2004,2500000,"Camelot Pictures","USA","Zach Braff","Comedy",26782316,"Garden State","R","2004-08-20",102,7.5,"Zach Braff",194118,"Zach Braff",1.31,"$1,843.00 ","$2,414.32 ",3275000,35084833.96
"4025",2004,9e+07,"Paramount Pictures","USA","Frank Oz","Comedy",59484742,"The Stepford Wives","PG-13","2004-06-11",93,5.2,"Nicole Kidman",52194,"Ira Levin",1.31,"$1,843.00 ","$2,414.32 ",117900000,77925012.02
"4026",2004,1e+07,"Metro-Goldwyn-Mayer (MGM)","USA","Joe Nussbaum","Comedy",9436390,"Sleepover","PG","2004-07-09",89,5.3,"Alexa PenaVega",13433,"Elisa Bell",1.31,"$1,843.00 ","$2,414.32 ",13100000,12361670.9
"4027",2004,1e+07,"Columbia Pictures","USA","Takashi Shimizu","Horror",110359362,"The Grudge","PG-13","2004-10-22",91,5.9,"Sarah Michelle Gellar",123089,"Stephen Susco",1.31,"$1,843.00 ","$2,414.32 ",13100000,144570764.22
"4028",2004,1.5e+07,"Walt Disney Pictures","Germany","Sara Sugarman","Comedy",29331068,"Confessions of a Teenage Drama Queen","PG","2004-02-20",89,4.6,"Lindsay Lohan",24586,"Dyan Sheldon",1.31,"$1,843.00 ","$2,414.32 ",19650000,38423699.08
"4029",2004,1.65e+08,"Castle Rock Entertainment","USA","Robert Zemeckis","Animation",183373735,"The Polar Express","G","2004-11-10",100,6.6,"Tom Hanks",134170,"Chris Van Allsburg",1.31,"$1,843.00 ","$2,414.32 ",216150000,240219592.85
"4030",2004,4.5e+07,"Davis Films / Impact Pictures","Germany","Alexander Witt","Action",51201453,"Resident Evil: Apocalypse","R","2004-09-10",94,6.2,"Milla Jovovich",164937,"Paul W.S. Anderson",1.31,"$1,843.00 ","$2,414.32 ",58950000,67073903.43
"4031",2004,2700000,"Warner Independent Pictures (WIP)","USA","Richard Linklater","Drama",5792822,"Before Sunset","R","2004-07-30",80,8,"Ethan Hawke",183175,"Richard Linklater",1.31,"$1,843.00 ","$2,414.32 ",3537000,7588596.82
