Index,Date,Year,Round,Region,wSeed,Winner,WConf,WScore,LSeed,Loser,LConf,LScore,OT
1486,21-Mar-08,2008,64,East,7,Butler,BE,81,10,South Alabama,SB,61,
1487,21-Mar-08,2008,64,South,1,Memphis,Amer,87,16,Texas Arlington,NA,63,
1488,21-Mar-08,2008,64,Midwest,2,Georgetown,BE,66,15,UMBC,AE,47,
1489,21-Mar-08,2008,64,Midwest,13,Siena,MAAC,83,4,Vanderbilt,SEC,62,
1490,22-Mar-08,2008,32,West,7,West Virginia,B12,73,2,Duke,ACC,67,
1491,22-Mar-08,2008,32,Midwest,3,Wisconsin,B10,72,11,Kansas St.,B12,55,
1492,22-Mar-08,2008,32,South,3,Stanford,P12,82,6,Marquette,BE,81,1 OT
1493,22-Mar-08,2008,32,East,4,Washington St.,P12,61,5,Notre Dame,ACC,41,
1494,22-Mar-08,2008,32,South,5,Michigan St.,B10,65,4,Pittsburgh,ACC,54,
1495,22-Mar-08,2008,32,West,3,Xavier,BE,85,6,Purdue,B10,78,
1496,22-Mar-08,2008,32,West,1,UCLA,P12,53,9,Texas A&M,SEC,49,
1497,22-Mar-08,2008,32,Midwest,1,Kansas,B12,75,8,UNLV,MWC,56,
1498,23-Mar-08,2008,32,East,1,North Carolina,ACC,108,9,Arkansas,SEC,77,
1499,23-Mar-08,2008,32,East,2,Tennessee,SEC,76,7,Butler,BE,71,1 OT
1500,23-Mar-08,2008,32,Midwest,10,Davidson,A10,74,2,Georgetown,BE,70,
1501,23-Mar-08,2008,32,South,2,Texas,B12,75,7,Miami FL,ACC,72,
1502,23-Mar-08,2008,32,South,1,Memphis,Amer,77,8,Mississippi St.,SEC,74,
1503,23-Mar-08,2008,32,East,3,Louisville,ACC,78,6,Oklahoma,B12,48,
1504,23-Mar-08,2008,32,West,12,Western Kentucky,CUSA,72,13,San Diego,WCC,63,
1505,23-Mar-08,2008,32,Midwest,12,Villanova,BE,84,13,Siena,MAAC,72,
1506,27-Mar-08,2008,16,East,3,Louisville,ACC,79,2,Tennessee,SEC,60,
1507,27-Mar-08,2008,16,East,1,North Carolina,ACC,68,4,Washington St.,P12,47,
1508,27-Mar-08,2008,16,West,3,Xavier,BE,79,7,West Virginia,B12,75,1 OT
1509,27-Mar-08,2008,16,West,1,UCLA,P12,88,12,Western Kentucky,CUSA,78,
1510,28-Mar-08,2008,16,South,1,Memphis,Amer,92,5,Michigan St.,B10,74,
1511,28-Mar-08,2008,16,South,2,Texas,B12,82,3,Stanford,P12,62,
1512,28-Mar-08,2008,16,Midwest,1,Kansas,B12,72,12,Villanova,BE,57,
1513,28-Mar-08,2008,16,Midwest,10,Davidson,A10,73,3,Wisconsin,B10,56,
1514,29-Mar-08,2008,8,East,1,North Carolina,ACC,83,3,Louisville,ACC,73,
1515,29-Mar-08,2008,8,West,1,UCLA,P12,76,3,Xavier,BE,57,
1516,30-Mar-08,2008,8,Midwest,1,Kansas,B12,59,10,Davidson,A10,57,
1517,30-Mar-08,2008,8,South,1,Memphis,Amer,85,2,Texas,B12,67,
1518,5-Apr-08,2008,4,Final Four,1,Kansas,B12,84,1,North Carolina,ACC,66,
1519,5-Apr-08,2008,4,Final Four,1,Memphis,Amer,78,1,UCLA,P12,63,
1520,7-Apr-08,2008,Champ,Championship,1,Kansas,B12,75,1,Memphis,Amer,68,1 OT
1521,17-Mar-09,2009,Play-in,Midwest,16,Morehead St.,OVC,58,16,Alabama St.,SWAC,43,
1522,19-Mar-09,2009,64,South,4,Gonzaga,WCC,77,13,Akron,MAC,64,
1523,19-Mar-09,2009,64,East,3,Villanova,BE,80,14,American,Pat,67,
1524,19-Mar-09,2009,64,East,2,Duke,ACC,86,15,Binghamton,AE,62,
1525,19-Mar-09,2009,64,South,8,LSU,SEC,75,9,Butler,BE,71,
1526,19-Mar-09,2009,64,West,9,Texas A&M,SEC,79,8,BYU,WCC,66,
1527,19-Mar-09,2009,64,West,2,Memphis,Amer,81,15,Cal St. Northridge,BW,70,
1528,19-Mar-09,2009,64,West,10,Maryland,B10,84,7,California,P12,71,
1529,19-Mar-09,2009,64,West,1,Connecticut,Amer,103,16,Chattanooga,SC,47,
1530,19-Mar-09,2009,64,South,10,Michigan,B10,62,7,Clemson,ACC,59,
1531,19-Mar-09,2009,64,South,12,Western Kentucky,CUSA,76,5,Illinois,B10,72,
1532,19-Mar-09,2009,64,East,7,Texas,B12,76,10,Minnesota,B10,62,
1533,19-Mar-09,2009,64,West,4,Washington,P12,71,13,Mississippi St.,SEC,58,
1534,19-Mar-09,2009,64,South,2,Oklahoma,B12,82,15,Morgan St.,MEAC,54,
1535,19-Mar-09,2009,64,West,5,Purdue,B10,61,12,Northern Iowa,MVC,56,
1536,19-Mar-09,2009,64,South,1,North Carolina,ACC,101,16,Radford,BSth,58,
1537,19-Mar-09,2009,64,East,6,UCLA,P12,65,11,VCU,A10,64,
1538,20-Mar-09,2009,64,Midwest,10,USC,P12,72,7,Boston College,ACC,55,
1539,20-Mar-09,2009,64,West,3,Missouri,SEC,78,14,Cornell,Ivy,59,
1540,20-Mar-09,2009,64,East,1,Pittsburgh,ACC,72,16,East Tennessee St.,SC,62,
1541,20-Mar-09,2009,64,East,12,Wisconsin,B10,61,5,Florida St.,ACC,59,1 OT
1542,20-Mar-09,2009,64,Midwest,1,Louisville,ACC,74,16,Morehead St.,OVC,54,
1543,20-Mar-09,2009,64,Midwest,3,Kansas,B12,84,14,North Dakota St.,Sum,74,
1544,20-Mar-09,2009,64,Midwest,9,Siena,MAAC,74,8,Ohio St.,B10,72,2 OT
1545,20-Mar-09,2009,64,East,4,Xavier,BE,77,13,Portland St.,BSky,59,
1546,20-Mar-09,2009,64,Midwest,2,Michigan St.,B10,77,15,Robert Morris,NEC,62,
1547,20-Mar-09,2009,64,South,3,Syracuse,ACC,59,14,Stephen F. Austin,Slnd,44,
1548,20-Mar-09,2009,64,South,6,Arizona St.,P12,66,11,Temple,Amer,57,
1549,20-Mar-09,2009,64,East,8,Oklahoma St.,B12,77,9,Tennessee,SEC,75,
1550,20-Mar-09,2009,64,Midwest,12,Arizona,P12,84,5,Utah,P12,71,
1551,20-Mar-09,2009,64,West,6,Marquette,BE,58,11,Utah St.,MWC,57,
1552,20-Mar-09,2009,64,Midwest,13,Cleveland St.,Horz,84,4,Wake Forest,ACC,69,
1553,20-Mar-09,2009,64,Midwest,11,Dayton,A10,68,6,West Virginia,B12,60,
1554,21-Mar-09,2009,32,South,1,North Carolina,ACC,84,8,LSU,SEC,70,
1555,21-Mar-09,2009,32,West,2,Memphis,Amer,89,10,Maryland,B10,70,
1556,21-Mar-09,2009,32,South,2,Oklahoma,B12,73,10,Michigan,B10,63,
1557,21-Mar-09,2009,32,East,2,Duke,ACC,74,7,Texas,B12,69,
1558,21-Mar-09,2009,32,West,1,Connecticut,Amer,92,9,Texas A&M,SEC,66,
1559,21-Mar-09,2009,32,East,3,Villanova,BE,89,6,UCLA,P12,69,
1560,21-Mar-09,2009,32,West,5,Purdue,B10,76,4,Washington,P12,74,
1561,21-Mar-09,2009,32,South,4,Gonzaga,WCC,83,12,Western Kentucky,CUSA,81,
1562,22-Mar-09,2009,32,South,3,Syracuse,ACC,78,6,Arizona St.,P12,67,
1563,22-Mar-09,2009,32,Midwest,12,Arizona,P12,71,13,Cleveland St.,Horz,57,
1564,22-Mar-09,2009,32,Midwest,3,Kansas,B12,60,11,Dayton,A10,43,
1565,22-Mar-09,2009,32,West,3,Missouri,SEC,83,6,Marquette,BE,79,
1566,22-Mar-09,2009,32,East,1,Pittsburgh,ACC,84,8,Oklahoma St.,B12,76,
1567,22-Mar-09,2009,32,Midwest,1,Louisville,ACC,79,9,Siena,MAAC,72,
1568,22-Mar-09,2009,32,Midwest,2,Michigan St.,B10,74,10,USC,P12,69,
1569,22-Mar-09,2009,32,East,4,Xavier,BE,60,12,Wisconsin,B10,49,
1570,26-Mar-09,2009,16,East,3,Villanova,BE,77,2,Duke,ACC,54,
1571,26-Mar-09,2009,16,West,3,Missouri,SEC,102,2,Memphis,Amer,91,
1572,26-Mar-09,2009,16,West,1,Connecticut,Amer,72,5,Purdue,B10,60,
1573,26-Mar-09,2009,16,East,1,Pittsburgh,ACC,60,4,Xavier,BE,55,
1574,27-Mar-09,2009,16,Midwest,1,Louisville,ACC,103,12,Arizona,P12,64,
1575,27-Mar-09,2009,16,South,1,North Carolina,ACC,98,4,Gonzaga,WCC,77,
1576,27-Mar-09,2009,16,Midwest,2,Michigan St.,B10,67,3,Kansas,B12,62,
1577,27-Mar-09,2009,16,South,2,Oklahoma,B12,84,3,Syracuse,ACC,71,
1578,28-Mar-09,2009,8,West,1,Connecticut,Amer,82,3,Missouri,SEC,75,
1579,28-Mar-09,2009,8,East,3,Villanova,BE,78,1,Pittsburgh,ACC,76,
1580,29-Mar-09,2009,8,Midwest,2,Michigan St.,B10,64,1,Louisville,ACC,52,
1581,29-Mar-09,2009,8,South,1,North Carolina,ACC,72,2,Oklahoma,B12,60,
1582,4-Apr-09,2009,4,Final Four,2,Michigan St.,B10,82,1,Connecticut,Amer,73,
1583,4-Apr-09,2009,4,Final Four,1,North Carolina,ACC,83,3,Villanova,BE,69,
1584,6-Apr-09,2009,Champ,Championship,1,North Carolina,ACC,89,2,Michigan St.,B10,72,
1585,16-Mar-10,2010,Play-in,South,16,Arkansas Pine Bluff,SWAC,61,16,Winthrop,BSth,44,
1586,18-Mar-10,2010,64,East,1,Kentucky,SEC,100,16,East Tennessee St.,SC,71,
1587,18-Mar-10,2010,64,West,7,BYU,WCC,99,10,Florida,SEC,92,2 OT
1588,18-Mar-10,2010,64,Midwest,14,Ohio,MAC,97,3,Georgetown,BE,83,
1589,18-Mar-10,2010,64,Midwest,1,Kansas,B12,90,16,Lehigh,Pat,74,
1590,18-Mar-10,2010,64,East,11,Washington,P12,80,6,Marquette,BE,78,
1591,18-Mar-10,2010,64,East,3,New Mexico,MWC,62,14,Montana,BSky,57,
1592,18-Mar-10,2010,64,West,2,Kansas St.,B12,82,15,North Texas,CUSA,62,
1593,18-Mar-10,2010,64,South,11,Old Dominion,CUSA,51,6,Notre Dame,ACC,50,
1594,18-Mar-10,2010,64,South,10,Saint Mary's,WCC,80,7,Richmond,A10,71,
1595,18-Mar-10,2010,64,South,2,Villanova,BE,73,15,Robert Morris,NEC,70,1 OT
1596,18-Mar-10,2010,64,South,3,Baylor,B12,68,14,Sam Houston St.,Slnd,59,
1597,18-Mar-10,2010,64,Midwest,6,Tennessee,SEC,62,11,San Diego St.,MWC,59,
1598,18-Mar-10,2010,64,East,9,Wake Forest,ACC,81,8,Texas,B12,80,1 OT
1599,18-Mar-10,2010,64,Midwest,9,Northern Iowa,MVC,69,8,UNLV,MWC,66,
1600,18-Mar-10,2010,64,West,5,Butler,BE,77,12,UTEP,CUSA,59,
1601,18-Mar-10,2010,64,West,13,Murray St.,OVC,66,4,Vanderbilt,SEC,65,
1602,19-Mar-10,2010,64,South,1,Duke,ACC,73,16,Arkansas Pine Bluff,SWAC,44,
1603,19-Mar-10,2010,64,East,10,Missouri,SEC,86,7,Clemson,ACC,78,
1604,19-Mar-10,2010,64,West,8,Gonzaga,WCC,67,9,Florida St.,ACC,60,
1605,19-Mar-10,2010,64,Midwest,4,Maryland,B10,89,13,Houston,Amer,77,
1606,19-Mar-10,2010,64,South,8,California,P12,77,9,Louisville,ACC,62,
1607,19-Mar-10,2010,64,West,6,Xavier,BE,65,11,Minnesota,B10,54,
1608,19-Mar-10,2010,64,East,2,West Virginia,B12,77,15,Morgan St.,MEAC,50,
1609,19-Mar-10,2010,64,Midwest,5,Michigan St.,B10,70,12,New Mexico St.,WAC,67,
1610,19-Mar-10,2010,64,West,3,Pittsburgh,ACC,89,14,Oakland,Horz,66,
1611,19-Mar-10,2010,64,Midwest,10,Georgia Tech,ACC,64,7,Oklahoma St.,B12,59,
1612,19-Mar-10,2010,64,South,4,Purdue,B10,72,13,Siena,MAAC,64,
1613,19-Mar-10,2010,64,East,12,Cornell,Ivy,78,5,Temple,Amer,65,
1614,19-Mar-10,2010,64,Midwest,2,Ohio St.,B10,68,15,UC Santa Barbara,BW,51,
1615,19-Mar-10,2010,64,South,5,Texas A&M,SEC,69,12,Utah St.,MWC,53,
1616,19-Mar-10,2010,64,West,1,Syracuse,ACC,79,16,Vermont,AE,56,
1617,19-Mar-10,2010,64,East,4,Wisconsin,B10,53,13,Wofford,SC,49,
1618,20-Mar-10,2010,32,West,2,Kansas St.,B12,84,7,BYU,WCC,72,
1619,20-Mar-10,2010,32,Midwest,9,Northern Iowa,MVC,69,1,Kansas,B12,67,
1620,20-Mar-10,2010,32,West,5,Butler,BE,54,13,Murray St.,OVC,52,
1621,20-Mar-10,2010,32,East,11,Washington,P12,82,3,New Mexico,MWC,64,
1622,20-Mar-10,2010,32,Midwest,6,Tennessee,SEC,83,14,Ohio,MAC,68,
1623,20-Mar-10,2010,32,South,3,Baylor,B12,76,11,Old Dominion,CUSA,68,
1624,20-Mar-10,2010,32,South,10,Saint Mary's,WCC,75,2,Villanova,BE,68,
1625,20-Mar-10,2010,32,East,1,Kentucky,SEC,90,9,Wake Forest,ACC,60,
1626,21-Mar-10,2010,32,South,1,Duke,ACC,68,8,California,P12,53,
1627,21-Mar-10,2010,32,Midwest,2,Ohio St.,B10,75,10,Georgia Tech,ACC,66,
1628,21-Mar-10,2010,32,West,1,Syracuse,ACC,87,8,Gonzaga,WCC,65,
1629,21-Mar-10,2010,32,Midwest,5,Michigan St.,B10,85,4,Maryland,B10,83,
1630,21-Mar-10,2010,32,East,2,West Virginia,B12,68,10,Missouri,SEC,59,
1631,21-Mar-10,2010,32,West,6,Xavier,BE,71,3,Pittsburgh,ACC,68,
1632,21-Mar-10,2010,32,South,4,Purdue,B10,63,5,Texas A&M,SEC,61,1 OT
1633,21-Mar-10,2010,32,East,12,Cornell,Ivy,87,4,Wisconsin,B10,69,
1634,25-Mar-10,2010,16,East,1,Kentucky,SEC,62,12,Cornell,Ivy,45,
1635,25-Mar-10,2010,16,West,5,Butler,BE,63,1,Syracuse,ACC,59,
1636,25-Mar-10,2010,16,East,2,West Virginia,B12,69,11,Washington,P12,56,
1637,25-Mar-10,2010,16,West,2,Kansas St.,B12,101,6,Xavier,BE,96,2 OT
1638,26-Mar-10,2010,16,Midwest,5,Michigan St.,B10,59,9,Northern Iowa,MVC,52,
1639,26-Mar-10,2010,16,Midwest,6,Tennessee,SEC,76,2,Ohio St.,B10,73,
1640,26-Mar-10,2010,16,South,1,Duke,ACC,70,4,Purdue,B10,57,
1641,26-Mar-10,2010,16,South,3,Baylor,B12,72,10,Saint Mary's,WCC,49,
1642,27-Mar-10,2010,8,West,5,Butler,BE,63,2,Kansas St.,B12,56,
1643,27-Mar-10,2010,8,East,2,West Virginia,B12,73,1,Kentucky,SEC,66,
1644,28-Mar-10,2010,8,South,1,Duke,ACC,78,3,Baylor,B12,71,
1645,28-Mar-10,2010,8,Midwest,5,Michigan St.,B10,70,6,Tennessee,SEC,69,
1646,3-Apr-10,2010,4,Final Four,5,Butler,BE,52,5,Michigan St.,B10,50,
1647,3-Apr-10,2010,4,Final Four,1,Duke,ACC,78,2,West Virginia,B12,57,
1648,5-Apr-10,2010,Champ,Championship,1,Duke,ACC,61,5,Butler,BE,59,
1649,15-Mar-11,2011,Play-in,Southeast,16,UNC Asheville,BSth,81,16,Arkansas Little Rock,SB,77,1 OT
1650,15-Mar-11,2011,Play-in,East,12,Clemson,ACC,70,12,UAB,CUSA,52,
1651,16-Mar-11,2011,Play-in,East,16,UTSA,CUSA,70,16,Alabama St.,SWAC,61,
1652,16-Mar-11,2011,Play-in,Southwest,11,VCU,A10,59,11,USC,P12,46,
1653,17-Mar-11,2011,64,Southeast,4,Wisconsin,B10,72,13,Belmont,OVC,58,
1654,17-Mar-11,2011,64,West,3,Connecticut,Amer,81,14,Bucknell,Pat,52,
1655,17-Mar-11,2011,64,East,5,West Virginia,B12,84,12,Clemson,ACC,76,
1656,17-Mar-11,2011,64,Southwest,13,Morehead St.,OVC,62,4,Louisville,ACC,61,
1657,17-Mar-11,2011,64,Southeast,7,UCLA,P12,78,10,Michigan St.,B10,76,
1658,17-Mar-11,2011,64,West,6,Cincinnati,Amer,78,11,Missouri,SEC,63,
1659,17-Mar-11,2011,64,West,2,San Diego St.,MWC,68,15,Northern Colorado,BSky,50,
1660,17-Mar-11,2011,64,Southeast,8,Butler,BE,60,9,Old Dominion,CUSA,58,
1661,17-Mar-11,2011,64,West,7,Temple,Amer,66,10,Penn St.,B10,64,
1662,17-Mar-11,2011,64,East,4,Kentucky,SEC,59,13,Princeton,Ivy,57,
1663,17-Mar-11,2011,64,Southeast,11,Gonzaga,WCC,86,6,St. John's,BE,71,
1664,17-Mar-11,2011,64,Southeast,2,Florida,SEC,79,15,UC Santa Barbara,BW,51,
1665,17-Mar-11,2011,64,Southeast,1,Pittsburgh,ACC,74,16,UNC Asheville,BSth,51,
1666,17-Mar-11,2011,64,Southeast,5,Kansas St.,B12,73,12,Utah St.,MWC,68,
1667,17-Mar-11,2011,64,Southwest,12,Richmond,A10,69,5,Vanderbilt,SEC,66,
1668,17-Mar-11,2011,64,Southeast,3,BYU,WCC,74,14,Wofford,SC,66,
1669,18-Mar-11,2011,64,Southwest,2,Notre Dame,ACC,69,15,Akron,MAC,56,
1670,18-Mar-11,2011,64,Southwest,1,Kansas,B12,72,16,Boston University,Pat,53,
1671,18-Mar-11,2011,64,Southwest,11,VCU,A10,74,6,Georgetown,BE,56,
1672,18-Mar-11,2011,64,East,7,Washington,P12,68,10,Georgia,SEC,65,
1673,18-Mar-11,2011,64,West,1,Duke,ACC,87,16,Hampton,MEAC,45,
1674,18-Mar-11,2011,64,East,3,Syracuse,ACC,77,14,Indiana St.,MVC,60,
1675,18-Mar-11,2011,64,East,2,North Carolina,ACC,102,15,Long Island Brooklyn,NA,87,
1676,18-Mar-11,2011,64,West,5,Arizona,P12,77,12,Memphis,Amer,75,
1677,18-Mar-11,2011,64,West,4,Texas,B12,85,13,Oakland,Horz,81,
1678,18-Mar-11,2011,64,Southwest,3,Purdue,B10,65,14,St. Peter's,NA,43,
1679,18-Mar-11,2011,64,West,8,Michigan,B10,75,9,Tennessee,SEC,45,
1680,18-Mar-11,2011,64,Southwest,10,Florida St.,ACC,57,7,Texas A&M,SEC,50,
1681,18-Mar-11,2011,64,Southwest,9,Illinois,B10,73,8,UNLV,MWC,62,
1682,18-Mar-11,2011,64,East,1,Ohio St.,B10,75,16,UTSA,CUSA,46,
1683,18-Mar-11,2011,64,East,8,George Mason,A10,61,9,Villanova,BE,57,
1684,18-Mar-11,2011,64,East,11,Marquette,BE,66,6,Xavier,BE,55,
1685,19-Mar-11,2011,32,West,3,Connecticut,Amer,69,6,Cincinnati,Amer,58,
1686,19-Mar-11,2011,32,Southeast,3,BYU,WCC,89,11,Gonzaga,WCC,67,
1687,19-Mar-11,2011,32,Southeast,4,Wisconsin,B10,70,5,Kansas St.,B12,65,
1688,19-Mar-11,2011,32,Southwest,12,Richmond,A10,65,13,Morehead St.,OVC,48,
1689,19-Mar-11,2011,32,Southeast,8,Butler,BE,71,1,Pittsburgh,ACC,70,
1690,19-Mar-11,2011,32,West,2,San Diego St.,MWC,71,7,Temple,Amer,64,2 OT
1691,19-Mar-11,2011,32,Southeast,2,Florida,SEC,73,7,UCLA,P12,65,
1692,19-Mar-11,2011,32,East,4,Kentucky,SEC,71,5,West Virginia,B12,63,
1693,20-Mar-11,2011,32,East,1,Ohio St.,B10,98,8,George Mason,A10,66,
1694,20-Mar-11,2011,32,Southwest,1,Kansas,B12,73,9,Illinois,B10,59,
1695,20-Mar-11,2011,32,West,1,Duke,ACC,73,8,Michigan,B10,71,
1696,20-Mar-11,2011,32,Southwest,10,Florida St.,ACC,71,2,Notre Dame,ACC,57,
1697,20-Mar-11,2011,32,Southwest,11,VCU,A10,94,3,Purdue,B10,76,
1698,20-Mar-11,2011,32,East,11,Marquette,BE,66,3,Syracuse,ACC,62,
1699,20-Mar-11,2011,32,West,5,Arizona,P12,70,4,Texas,B12,69,
1700,20-Mar-11,2011,32,East,2,North Carolina,ACC,86,7,Washington,P12,83,
1701,24-Mar-11,2011,16,Southeast,2,Florida,SEC,83,3,BYU,WCC,74,1 OT
1702,24-Mar-11,2011,16,West,5,Arizona,P12,93,1,Duke,ACC,77,
1703,24-Mar-11,2011,16,West,3,Connecticut,Amer,74,2,San Diego St.,MWC,67,
1704,24-Mar-11,2011,16,Southeast,8,Butler,BE,61,4,Wisconsin,B10,54,
1705,25-Mar-11,2011,16,Southwest,11,VCU,A10,72,10,Florida St.,ACC,71,1 OT
1706,25-Mar-11,2011,16,East,2,North Carolina,ACC,81,11,Marquette,BE,63,
1707,25-Mar-11,2011,16,East,4,Kentucky,SEC,62,1,Ohio St.,B10,60,
1708,25-Mar-11,2011,16,Southwest,1,Kansas,B12,77,12,Richmond,A10,57,
1709,26-Mar-11,2011,8,West,3,Connecticut,Amer,65,5,Arizona,P12,63,
1710,26-Mar-11,2011,8,Southeast,8,Butler,BE,74,2,Florida,SEC,71,1 OT
1711,27-Mar-11,2011,8,Southwest,11,VCU,A10,71,1,Kansas,B12,61,
1712,27-Mar-11,2011,8,East,4,Kentucky,SEC,76,2,North Carolina,ACC,69,
1713,2-Apr-11,2011,4,Final Four,3,Connecticut,Amer,56,4,Kentucky,SEC,55,
1714,2-Apr-11,2011,4,Final Four,8,Butler,BE,70,11,VCU,A10,62,
1715,4-Apr-11,2011,Champ,Championship,3,Connecticut,Amer,53,8,Butler,BE,41,
1716,13-Mar-12,2012,Play-in,West,14,BYU,WCC,78,14,Iona,MAAC,72,
1717,13-Mar-12,2012,Play-in,South,16,Western Kentucky,CUSA,59,16,Mississippi Valley,NA,58,
1718,14-Mar-12,2012,Play-in,Midwest,12,South Florida,Amer,65,12,California,P12,54,
1719,14-Mar-12,2012,Play-in,Midwest,16,Vermont,AE,71,16,Lamar,Slnd,59,
1720,15-Mar-12,2012,64,West,3,Marquette,BE,88,14,BYU,WCC,68,
1721,15-Mar-12,2012,64,West,6,Murray St.,OVC,58,11,Colorado St.,MWC,41,
1722,15-Mar-12,2012,64,South,8,Iowa St.,B12,77,9,Connecticut,Amer,64,
1723,15-Mar-12,2012,64,West,4,Louisville,ACC,69,13,Davidson,A10,62,
1724,15-Mar-12,2012,64,East,5,Vanderbilt,SEC,79,12,Harvard,Ivy,70,
1725,15-Mar-12,2012,64,West,5,New Mexico,MWC,75,12,Long Beach St.,BW,68,
1726,15-Mar-12,2012,64,East,2,Ohio St.,B10,78,15,"Loyola, Maryland",NA,59,
1727,15-Mar-12,2012,64,East,4,Wisconsin,B10,73,13,Montana,BSky,49,
1728,15-Mar-12,2012,64,South,4,Indiana,B10,79,13,New Mexico St.,WAC,66,
1729,15-Mar-12,2012,64,South,3,Baylor,B12,68,14,South Dakota St.,Sum,60,
1730,15-Mar-12,2012,64,East,8,Kansas St.,B12,70,9,Southern Mississippi,NA,64,
1731,15-Mar-12,2012,64,East,1,Syracuse,ACC,72,16,UNC Asheville,BSth,65,
1732,15-Mar-12,2012,64,South,11,Colorado,P12,68,6,UNLV,MWC,64,
1733,15-Mar-12,2012,64,East,7,Gonzaga,WCC,77,10,West Virginia,B12,54,
1734,15-Mar-12,2012,64,South,1,Kentucky,SEC,81,16,Western Kentucky,CUSA,66,
1735,15-Mar-12,2012,64,South,12,VCU,A10,62,5,Wichita St.,MVC,59,
1736,16-Mar-12,2012,64,Midwest,8,Creighton,BE,58,9,Alabama,SEC,57,
1737,16-Mar-12,2012,64,Midwest,3,Georgetown,BE,74,14,Belmont,OVC,59,
1738,16-Mar-12,2012,64,Midwest,2,Kansas,B12,65,15,Detroit,Horz,50,
1739,16-Mar-12,2012,64,South,15,Lehigh,Pat,75,2,Duke,ACC,70,
1740,16-Mar-12,2012,64,West,1,Michigan St.,B10,89,16,Long Island Brooklyn,NA,67,
1741,16-Mar-12,2012,64,West,9,Saint Louis,A10,61,8,Memphis,Amer,54,
1742,16-Mar-12,2012,64,Midwest,13,Ohio,MAC,65,4,Michigan,B10,60,
1743,16-Mar-12,2012,64,West,15,Norfolk St.,MEAC,86,2,Missouri,SEC,84,
1744,16-Mar-12,2012,64,South,10,Xavier,BE,67,7,Notre Dame,ACC,63,
1745,16-Mar-12,2012,64,Midwest,10,Purdue,B10,72,7,Saint Mary's,WCC,69,
1746,16-Mar-12,2012,64,Midwest,11,North Carolina St.,ACC,79,6,San Diego St.,MWC,65,
1747,16-Mar-12,2012,64,East,3,Florida St.,ACC,66,14,St. Bonaventure,A10,63,
1748,16-Mar-12,2012,64,Midwest,12,South Florida,Amer,58,5,Temple,Amer,44,
1749,16-Mar-12,2012,64,East,6,Cincinnati,Amer,65,11,Texas,B12,59,
1750,16-Mar-12,2012,64,Midwest,1,North Carolina,ACC,77,16,Vermont,AE,58,
1751,16-Mar-12,2012,64,West,7,Florida,SEC,71,10,Virginia,ACC,45,
1752,17-Mar-12,2012,32,South,3,Baylor,B12,80,11,Colorado,P12,63,
1753,17-Mar-12,2012,32,East,2,Ohio St.,B10,73,7,Gonzaga,WCC,66,
1754,17-Mar-12,2012,32,South,1,Kentucky,SEC,87,8,Iowa St.,B12,71,
1755,17-Mar-12,2012,32,East,1,Syracuse,ACC,75,8,Kansas St.,B12,59,
1756,17-Mar-12,2012,32,West,3,Marquette,BE,62,6,Murray St.,OVC,53,
1757,17-Mar-12,2012,32,West,4,Louisville,ACC,59,5,New Mexico,MWC,56,
1758,17-Mar-12,2012,32,East,4,Wisconsin,B10,60,5,Vanderbilt,SEC,57,
1759,17-Mar-12,2012,32,South,4,Indiana,B10,63,12,VCU,A10,61,
1760,18-Mar-12,2012,32,Midwest,1,North Carolina,ACC,87,8,Creighton,BE,73,
1761,18-Mar-12,2012,32,East,6,Cincinnati,Amer,62,3,Florida St.,ACC,56,
1762,18-Mar-12,2012,32,Midwest,11,North Carolina St.,ACC,66,3,Georgetown,BE,63,
1763,18-Mar-12,2012,32,South,10,Xavier,BE,70,15,Lehigh,Pat,58,
1764,18-Mar-12,2012,32,West,7,Florida,SEC,84,15,Norfolk St.,MEAC,50,
1765,18-Mar-12,2012,32,Midwest,2,Kansas,B12,63,10,Purdue,B10,60,
1766,18-Mar-12,2012,32,West,1,Michigan St.,B10,65,9,Saint Louis,A10,61,
1767,18-Mar-12,2012,32,Midwest,13,Ohio,MAC,62,12,South Florida,Amer,56,
1768,22-Mar-12,2012,16,East,2,Ohio St.,B10,81,6,Cincinnati,Amer,66,
1769,22-Mar-12,2012,16,West,7,Florida,SEC,68,3,Marquette,BE,58,
1770,22-Mar-12,2012,16,West,4,Louisville,ACC,57,1,Michigan St.,B10,44,
1771,22-Mar-12,2012,16,East,1,Syracuse,ACC,64,4,Wisconsin,B10,63,
1772,23-Mar-12,2012,16,South,1,Kentucky,SEC,102,4,Indiana,B10,90,
1773,23-Mar-12,2012,16,Midwest,2,Kansas,B12,60,11,North Carolina St.,ACC,57,
1774,23-Mar-12,2012,16,Midwest,1,North Carolina,ACC,73,13,Ohio,MAC,65,1 OT
1775,23-Mar-12,2012,16,South,3,Baylor,B12,75,10,Xavier,BE,70,
1776,24-Mar-12,2012,8,West,4,Louisville,ACC,72,7,Florida,SEC,68,
1777,24-Mar-12,2012,8,East,2,Ohio St.,B10,77,1,Syracuse,ACC,70,
1778,25-Mar-12,2012,8,South,1,Kentucky,SEC,82,3,Baylor,B12,70,
1779,25-Mar-12,2012,8,Midwest,2,Kansas,B12,80,1,North Carolina,ACC,67,
1780,31-Mar-12,2012,4,Final Four,1,Kentucky,SEC,69,4,Louisville,ACC,61,
